image_path,xmin,ymin,xmax,ymax,label
swindon_frame1260_jpg.rf.y8cIMeLDWgODRIMobrPE.jpg,550,584,569,602,car
swindon_frame1260_jpg.rf.y8cIMeLDWgODRIMobrPE.jpg,559,584,576,602,car
swindon_frame1260_jpg.rf.y8cIMeLDWgODRIMobrPE.jpg,306,528,320,545,car
swindon_frame1260_jpg.rf.y8cIMeLDWgODRIMobrPE.jpg,712,578,732,594,car
swindon_frame1260_jpg.rf.y8cIMeLDWgODRIMobrPE.jpg,287,590,303,600,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,397,35,417,89,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,821,389,849,411,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,834,371,866,401,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,873,219,900,245,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,857,218,895,242,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,465,587,505,609,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,855,221,877,243,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,0,665,79,720,2
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,117,343,156,371,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,307,506,351,539,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,514,0,548,31,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,453,578,497,612,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,698,176,739,206,car
valparaiso_frame4680_jpg.rf.y2lOGirpprCERezayjo4.jpg,820,377,863,412,car
swindon_frame1980_jpg.rf.zBfhYQz4ba1DEhngZTjR.jpg,435,582,451,597,car
swindon_frame1980_jpg.rf.zBfhYQz4ba1DEhngZTjR.jpg,2,613,25,637,car
swindon_frame1980_jpg.rf.zBfhYQz4ba1DEhngZTjR.jpg,91,109,107,127,car
swindon_frame1980_jpg.rf.zBfhYQz4ba1DEhngZTjR.jpg,495,212,515,228,car
swindon_frame1980_jpg.rf.zBfhYQz4ba1DEhngZTjR.jpg,685,584,702,599,car
swindon_frame1980_jpg.rf.zBfhYQz4ba1DEhngZTjR.jpg,726,576,751,591,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,0,367,28,390,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,1002,236,1023,257,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,541,74,565,107,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,627,260,668,285,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,564,116,595,167,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,409,453,436,477,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,869,252,906,277,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,763,263,789,286,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,291,417,321,438,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,632,503,664,532,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,1001,275,1032,303,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,143,381,172,405,car
traffic_frame9750_jpg.rf.IGS59WAYNfNhjgYB3ZrF.jpg,713,480,745,508,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,470,541,551,604,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,463,419,556,527,light
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,530,757,614,804,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,1701,36,1754,113,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,1571,448,1636,516,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,792,894,847,971,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,1713,254,1760,330,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,260,577,343,639,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,1657,175,1721,246,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,860,2,946,73,light
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,373,78,462,141,light
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,1461,292,1545,330,car
gmaps008_jpg.rf.IopZPpULPp1fG75A7fCf.jpg,1516,373,1584,438,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,0,642,67,708,2
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,758,661,784,691,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,762,669,792,706,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,834,390,872,423,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,125,444,164,470,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,780,609,806,654,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,274,482,308,505,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,269,264,307,293,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,356,663,394,695,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,781,497,797,535,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,409,54,427,89,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,120,300,157,330,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,608,147,651,174,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,448,146,479,172,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,655,678,697,709,car
valparaiso_frame540_jpg.rf.IOBL4IANTcNirRb5buIl.jpg,751,191,801,228,car
gmaps010_jpg.rf.zGGEu1MgplJrBmfY4d6I.jpg,1194,720,1234,787,car
gmaps010_jpg.rf.zGGEu1MgplJrBmfY4d6I.jpg,1058,458,1093,518,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,546,234,615,276,2
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,434,416,455,436,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,535,419,563,446,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,305,361,341,385,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,576,282,602,303,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,711,678,737,712,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,427,357,470,383,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,112,392,145,412,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,664,588,685,619,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,418,385,447,404,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,763,263,790,285,car
traffic_frame150_jpg.rf.zZOOz4ROVYYwOQQThVjs.jpg,612,504,651,533,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,177,420,205,437,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,417,651,452,677,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,377,493,421,526,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,199,314,225,339,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,0,686,60,720,2
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,215,420,235,440,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,234,469,261,490,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,362,83,377,113,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,204,301,241,336,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,793,429,818,470,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,477,542,517,571,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,603,64,632,89,car
valparaiso_frame990_jpg.rf.CIFipNGBhCiPsl5jA4QA.jpg,0,666,92,720,2
gmaps029_jpg.rf.IgRdmnl6cruBP4RrVpqq.jpg,57,105,81,129,car
gmaps029_jpg.rf.IgRdmnl6cruBP4RrVpqq.jpg,11,128,43,159,car
gmaps029_jpg.rf.IgRdmnl6cruBP4RrVpqq.jpg,217,6,276,76,car
gmaps029_jpg.rf.IgRdmnl6cruBP4RrVpqq.jpg,698,349,732,387,car
gmaps029_jpg.rf.IgRdmnl6cruBP4RrVpqq.jpg,945,147,1050,242,2
gmaps029_jpg.rf.IgRdmnl6cruBP4RrVpqq.jpg,640,368,690,420,car
gmaps029_jpg.rf.IgRdmnl6cruBP4RrVpqq.jpg,818,744,930,846,2
gmaps029_jpg.rf.IgRdmnl6cruBP4RrVpqq.jpg,951,159,1041,233,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,516,687,629,720,2
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,394,647,425,675,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,656,163,685,184,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,660,115,685,131,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,359,524,396,558,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,718,484,743,504,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,374,662,407,689,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,124,455,148,477,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,725,461,759,496,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,963,209,980,231,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,718,470,754,504,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,664,164,697,189,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,314,404,344,449,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,754,560,775,603,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,379,651,420,686,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,101,458,139,481,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,550,643,599,680,car
valparaiso_frame2520_jpg.rf.nIHc2hVWqpTYpeSwa7FZ.jpg,517,139,556,165,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,1027,279,1051,303,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,394,380,418,401,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,614,552,641,579,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,285,410,304,431,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,24,327,59,350,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,241,400,270,424,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,500,321,539,353,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,979,246,1016,268,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,1123,259,1149,285,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,105,381,131,400,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,1250,240,1280,269,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,654,592,674,623,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,761,262,789,287,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,704,232,744,260,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,42,329,70,353,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,274,345,302,363,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,740,497,757,531,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,0,364,16,390,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,821,347,852,379,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,596,514,624,537,car
traffic_frame10800_jpg.rf.mlJCWs9PqEXsvbuOpDmM.jpg,490,460,521,482,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,170,456,203,475,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,734,577,750,606,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,346,639,375,664,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,310,336,336,384,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,334,644,370,674,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,161,455,193,472,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,599,539,639,566,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,962,196,980,217,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,359,187,382,225,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,807,378,845,407,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,408,641,447,672,car
valparaiso_frame5040_jpg.rf.nUg1CuQoIMtMc0hW5D00.jpg,452,550,494,584,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,63,312,100,328,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,9,359,44,375,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,116,359,155,374,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,151,481,192,496,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,285,484,318,496,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,281,358,316,371,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,308,326,338,342,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,365,307,397,329,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,455,258,483,281,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,465,199,501,232,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,545,159,565,192,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,538,20,551,52,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,670,31,697,63,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,802,28,838,56,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,794,149,830,171,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,772,194,813,219,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,889,494,928,512,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,827,485,850,512,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,621,561,655,578,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,528,575,549,606,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,442,560,479,591,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,392,491,428,509,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,541,623,560,656,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,511,615,533,646,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,548,665,568,697,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,1226,478,1263,495,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,1064,212,1100,229,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,1099,239,1132,264,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,1158,232,1189,260,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,496,263,526,290,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,374,334,410,356,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,189,314,224,328,car
brookhill_frame780_jpg.rf.mbkp0V5DcCKXY68fPZ1T.jpg,202,336,244,353,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,753,384,778,424,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,159,439,183,456,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,923,198,949,223,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,257,498,292,526,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,18,683,97,720,2
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,187,434,209,451,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,383,40,399,73,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,357,159,394,187,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,310,450,337,493,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,253,455,286,482,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,947,196,974,220,car
valparaiso_frame3420_jpg.rf.m1fE6EWIzzbWpG7vTLR8.jpg,485,556,521,581,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,491,162,530,193,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,1057,867,1090,894,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,1338,736,1369,764,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,505,72,553,95,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,1397,734,1443,761,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,261,771,285,811,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,1412,727,1476,765,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,267,394,286,431,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,363,808,401,851,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,476,169,526,199,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,1439,730,1477,759,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,1547,634,1580,660,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,1136,334,1168,373,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,561,99,604,121,car
gmaps042_jpg.rf.nstbzFhah3LLnudYS6ZE.jpg,635,124,683,157,car
swindon_frame1380_jpg.rf.oEtX4BMpyLGenZSVHH0R.jpg,558,584,581,602,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,175,313,211,328,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,97,361,133,375,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,10,359,54,374,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,23,480,65,498,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,148,480,184,494,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,256,482,292,498,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,360,522,399,546,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,459,532,490,549,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,252,336,292,350,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,208,361,247,375,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,341,319,369,334,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,342,346,376,364,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,293,303,326,316,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,535,195,561,219,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,556,143,592,170,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,622,182,656,203,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,668,30,696,63,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,914,225,947,252,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,897,267,931,294,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,823,506,859,523,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,730,595,755,623,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,525,563,545,595,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,502,585,523,616,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,540,622,560,655,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,523,668,546,703,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,549,665,567,698,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,1142,478,1173,495,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,1234,475,1262,491,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,1064,211,1100,229,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,1100,239,1132,262,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,1157,230,1192,260,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,406,290,437,312,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,467,283,504,313,car
brookhill_frame840_jpg.rf.yjcVihWB2NQdG4KL3jMt.jpg,939,1,956,22,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,500,572,545,595,2
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,35,624,54,648,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,759,153,799,185,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,934,298,976,322,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,705,474,724,495,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,504,573,544,595,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,0,655,62,719,2
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,802,162,850,201,2
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,263,491,311,522,2
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,382,189,419,225,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,401,39,428,83,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,770,501,794,549,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,444,633,485,659,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,118,328,156,354,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,71,419,109,448,car
valparaiso_frame630_jpg.rf.n0wrpigPQpu1tisffSHc.jpg,656,535,697,570,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,713,222,754,249,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,587,154,617,187,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,383,443,414,469,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,381,445,453,482,2
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,520,55,556,122,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,726,292,748,315,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,670,208,699,236,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,707,285,739,307,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,759,263,788,287,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,51,347,92,371,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,502,485,526,505,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,610,230,652,258,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,584,507,619,537,car
traffic_frame6150_jpg.rf.oJobQeGCwE7ciWZnNOt5.jpg,657,502,691,531,car
